"subject_id" "activity_label" "feature" "mean"
"11984" 14 "walking" "fBodyGyro-meanFreq()-Z" -0.36097030020339
"11985" 15 "walking" "fBodyGyro-meanFreq()-Z" -0.0485169126196296
"11986" 16 "walking" "fBodyGyro-meanFreq()-Z" -0.285078729888235
"11987" 17 "walking" "fBodyGyro-meanFreq()-Z" -0.163270727868852
"11988" 18 "walking" "fBodyGyro-meanFreq()-Z" -0.2355977771125
"11989" 19 "walking" "fBodyGyro-meanFreq()-Z" -0.0330194535942308
"11990" 20 "walking" "fBodyGyro-meanFreq()-Z" -0.0890585991356863
"11991" 21 "walking" "fBodyGyro-meanFreq()-Z" -0.140755965930769
"11992" 22 "walking" "fBodyGyro-meanFreq()-Z" 0.06771682861
"11993" 23 "walking" "fBodyGyro-meanFreq()-Z" -0.0544726683728814
"11994" 24 "walking" "fBodyGyro-meanFreq()-Z" -0.224671550446552
"11995" 25 "walking" "fBodyGyro-meanFreq()-Z" -0.196973168236487
"11996" 26 "walking" "fBodyGyro-meanFreq()-Z" -0.0631030040627119
"11997" 27 "walking" "fBodyGyro-meanFreq()-Z" -0.128721382112281
"11998" 28 "walking" "fBodyGyro-meanFreq()-Z" -0.155076023555556
"11999" 29 "walking" "fBodyGyro-meanFreq()-Z" 0.0619511792726415
"12000" 30 "walking" "fBodyGyro-meanFreq()-Z" -0.2626507412
"12001" 1 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.0756762067714286
"12002" 2 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.1367749584
"12003" 3 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.0910072841755102
"12004" 4 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.3770740968
"12005" 5 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.211555807
"12006" 6 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.3029636429375
"12007" 7 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.0076371946
"12008" 8 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.00513040190789474
"12009" 9 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.115191992546667
"12010" 10 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.0448928718421053
"12011" 11 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.150480042398261
"12012" 12 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.0410165249913043
"12013" 13 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.034630804087234
"12014" 14 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.113453380786667
"12015" 15 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.0645117088119048
"12016" 16 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.121321578170213
"12017" 17 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.154726798605435
"12018" 18 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.211649515774545
"12019" 19 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.195664853055641
"12020" 20 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.101961723088889
"12021" 21 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.0827761198333333
"12022" 22 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.01292707115
"12023" 23 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.060331719512963
"12024" 24 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.0208409579327273
"12025" 25 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.191973774948276
"12026" 26 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.01372893002
"12027" 27 "walking_downstairs" "fBodyGyro-meanFreq()-Z" 0.0367238492251136
"12028" 28 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.012251230826087
"12029" 29 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.0201656502508333
"12030" 30 "walking_downstairs" "fBodyGyro-meanFreq()-Z" -0.252762856822581
"12031" 1 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.133373904258491
"12032" 2 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.0773418117291667
"12033" 3 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.102013834094915
"12034" 4 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.130134208057692
"12035" 5 "walking_upstairs" "fBodyGyro-meanFreq()-Z" 0.0608132840234043
"12036" 6 "walking_upstairs" "fBodyGyro-meanFreq()-Z" 0.0102927666117647
"12037" 7 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.346105575254902
"12038" 8 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.296234666504878
"12039" 9 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.507490866734694
"12040" 10 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.135478697270213
"12041" 11 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.183328377796296
"12042" 12 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.224541879673077
"12043" 13 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.240720823
"12044" 14 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.501572597962963
"12045" 15 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.219122886220833
"12046" 16 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.419784041764706
"12047" 17 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.349178571291667
"12048" 18 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.322333066448276
"12049" 19 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.15202952495
"12050" 20 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.268367738086275
"12051" 21 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.360449590021277
"12052" 22 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.147429136850952
"12053" 23 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.413452415980392
"12054" 24 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.343569679050847
"12055" 25 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.254971244461538
"12056" 26 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.216500720145455
"12057" 27 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.430102512941176
"12058" 28 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.303254516480392
"12059" 29 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.201814800918367
"12060" 30 "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.483683270815385
"12061" 1 "laying" "fBodyAccMag-mean()" -0.8617676481
"12062" 2 "laying" "fBodyAccMag-mean()" -0.975110196458333
"12063" 3 "laying" "fBodyAccMag-mean()" -0.96552427516129
"12064" 4 "laying" "fBodyAccMag-mean()" -0.939389701296296
"12065" 5 "laying" "fBodyAccMag-mean()" -0.962234984038462
"12066" 6 "laying" "fBodyAccMag-mean()" -0.91235165222807
"12067" 7 "laying" "fBodyAccMag-mean()" -0.927976880634615
"12068" 8 "laying" "fBodyAccMag-mean()" -0.932279645518518
"12069" 9 "laying" "fBodyAccMag-mean()" -0.9266042952
"12070" 10 "laying" "fBodyAccMag-mean()" -0.950848109137931
"12071" 11 "laying" "fBodyAccMag-mean()" -0.973994004561404
"12072" 12 "laying" "fBodyAccMag-mean()" -0.9438674399
"12073" 13 "laying" "fBodyAccMag-mean()" -0.959535493548387
"12074" 14 "laying" "fBodyAccMag-mean()" -0.899463668843137
"12075" 15 "laying" "fBodyAccMag-mean()" -0.956001034027778
"12076" 16 "laying" "fBodyAccMag-mean()" -0.968020521285714
"12077" 17 "laying" "fBodyAccMag-mean()" -0.961046326338028
"12078" 18 "laying" "fBodyAccMag-mean()" -0.986788412
"12079" 19 "laying" "fBodyAccMag-mean()" -0.971957401325301
"12080" 20 "laying" "fBodyAccMag-mean()" -0.952827071323529
"12081" 21 "laying" "fBodyAccMag-mean()" -0.953769071222222
"12082" 22 "laying" "fBodyAccMag-mean()" -0.929818990972222
"12083" 23 "laying" "fBodyAccMag-mean()" -0.967747053194444
"12084" 24 "laying" "fBodyAccMag-mean()" -0.973171068055556
"12085" 25 "laying" "fBodyAccMag-mean()" -0.774481943616438
"12086" 26 "laying" "fBodyAccMag-mean()" -0.969269114078947
"12087" 27 "laying" "fBodyAccMag-mean()" -0.981389017702703
"12088" 28 "laying" "fBodyAccMag-mean()" -0.961035587625
"12089" 29 "laying" "fBodyAccMag-mean()" -0.986800645362319
"12090" 30 "laying" "fBodyAccMag-mean()" -0.962840820428571
"12091" 1 "sitting" "fBodyAccMag-mean()" -0.947782922553192
"12092" 2 "sitting" "fBodyAccMag-mean()" -0.96127374826087
"12093" 3 "sitting" "fBodyAccMag-mean()" -0.904185725576923
"12094" 4 "sitting" "fBodyAccMag-mean()" -0.929002095
"12095" 5 "sitting" "fBodyAccMag-mean()" -0.936290604545455
"12096" 6 "sitting" "fBodyAccMag-mean()" -0.935750391272727
"12097" 7 "sitting" "fBodyAccMag-mean()" -0.90895677625
"12098" 8 "sitting" "fBodyAccMag-mean()" -0.947981783478261
"12099" 9 "sitting" "fBodyAccMag-mean()" -0.8977181972
"12100" 10 "sitting" "fBodyAccMag-mean()" -0.955281010740741
"12101" 11 "sitting" "fBodyAccMag-mean()" -0.953066009056604
"12102" 12 "sitting" "fBodyAccMag-mean()" -0.955944253137255
"12103" 13 "sitting" "fBodyAccMag-mean()" -0.956901559653061
"12104" 14 "sitting" "fBodyAccMag-mean()" -0.940589853333333
"12105" 15 "sitting" "fBodyAccMag-mean()" -0.949752001322034
"12106" 16 "sitting" "fBodyAccMag-mean()" -0.958335480724638
"12107" 17 "sitting" "fBodyAccMag-mean()" -0.973626755
"12108" 18 "sitting" "fBodyAccMag-mean()" -0.984781467192982
"12109" 19 "sitting" "fBodyAccMag-mean()" -0.962632577945206
"12110" 20 "sitting" "fBodyAccMag-mean()" -0.946913451666667
"12111" 21 "sitting" "fBodyAccMag-mean()" -0.974829227058824
"12112" 22 "sitting" "fBodyAccMag-mean()" -0.943078237096774
"12113" 23 "sitting" "fBodyAccMag-mean()" -0.945837830147059
"12114" 24 "sitting" "fBodyAccMag-mean()" -0.968905031470588
"12115" 25 "sitting" "fBodyAccMag-mean()" -0.967017992615385
"12116" 26 "sitting" "fBodyAccMag-mean()" -0.952411043717949
"12117" 27 "sitting" "fBodyAccMag-mean()" -0.974766466714286
"12118" 28 "sitting" "fBodyAccMag-mean()" -0.953928124027778
"12119" 29 "sitting" "fBodyAccMag-mean()" -0.973346531833333
"12120" 30 "sitting" "fBodyAccMag-mean()" -0.959923388064516
"12121" 1 "standing" "fBodyAccMag-mean()" -0.985356361132075
"12122" 2 "standing" "fBodyAccMag-mean()" -0.964052166481482
"12123" 3 "standing" "fBodyAccMag-mean()" -0.926968932295082
"12124" 4 "standing" "fBodyAccMag-mean()" -0.917614014821429
"12125" 5 "standing" "fBodyAccMag-mean()" -0.9046413925
"12126" 6 "standing" "fBodyAccMag-mean()" -0.945949804035088
"12127" 7 "standing" "fBodyAccMag-mean()" -0.945611450377358
"12128" 8 "standing" "fBodyAccMag-mean()" -0.953746070740741
"12129" 9 "standing" "fBodyAccMag-mean()" -0.946330171777778
"12130" 10 "standing" "fBodyAccMag-mean()" -0.9401101675
"12131" 11 "standing" "fBodyAccMag-mean()" -0.982255413617021
"12132" 12 "standing" "fBodyAccMag-mean()" -0.945217802786885
"12133" 13 "standing" "fBodyAccMag-mean()" -0.972393559473684
"12134" 14 "standing" "fBodyAccMag-mean()" -0.949715059833333
"12135" 15 "standing" "fBodyAccMag-mean()" -0.960337344339623
"12136" 16 "standing" "fBodyAccMag-mean()" -0.971082558076923
"12137" 17 "standing" "fBodyAccMag-mean()" -0.980967748205128
"12138" 18 "standing" "fBodyAccMag-mean()" -0.976797646027397
"12139" 19 "standing" "fBodyAccMag-mean()" -0.968910788767123
"12140" 20 "standing" "fBodyAccMag-mean()" -0.921225595205479
"12141" 21 "standing" "fBodyAccMag-mean()" -0.962291334157303
"12142" 22 "standing" "fBodyAccMag-mean()" -0.949044483015873
"12143" 23 "standing" "fBodyAccMag-mean()" -0.957986177058823
"12144" 24 "standing" "fBodyAccMag-mean()" -0.960066088115942
"12145" 25 "standing" "fBodyAccMag-mean()" -0.972355393243243
"12146" 26 "standing" "fBodyAccMag-mean()" -0.970605250405405
"12147" 27 "standing" "fBodyAccMag-mean()" -0.973186182375
"12148" 28 "standing" "fBodyAccMag-mean()" -0.929146479367089
"12149" 29 "standing" "fBodyAccMag-mean()" -0.984548094769231
"12150" 30 "standing" "fBodyAccMag-mean()" -0.932047450677966
"12151" 1 "walking" "fBodyAccMag-mean()" -0.128623450629474
"12152" 2 "walking" "fBodyAccMag-mean()" -0.324289427932203
"12153" 3 "walking" "fBodyAccMag-mean()" -0.290031535172414
"12154" 4 "walking" "fBodyAccMag-mean()" -0.450804558333333
"12155" 5 "walking" "fBodyAccMag-mean()" -0.304992488892857
"12156" 6 "walking" "fBodyAccMag-mean()" -0.201386607649123
"12157" 7 "walking" "fBodyAccMag-mean()" -0.151243649578947
"12158" 8 "walking" "fBodyAccMag-mean()" -0.09521728274375
"12159" 9 "walking" "fBodyAccMag-mean()" -0.318801022711538
"12160" 10 "walking" "fBodyAccMag-mean()" -0.0930237422792453
"12161" 11 "walking" "fBodyAccMag-mean()" -0.458514062542373
"12162" 12 "walking" "fBodyAccMag-mean()" -0.153116002784
"12163" 13 "walking" "fBodyAccMag-mean()" -0.23460086645614
"12164" 14 "walking" "fBodyAccMag-mean()" -0.373516771016949
"12165" 15 "walking" "fBodyAccMag-mean()" -0.275156242062037
"12166" 16 "walking" "fBodyAccMag-mean()" -0.410463241960784
"12167" 17 "walking" "fBodyAccMag-mean()" -0.429380043442623
"12168" 18 "walking" "fBodyAccMag-mean()" -0.424386734107143
"12169" 19 "walking" "fBodyAccMag-mean()" 0.0322272296217308
"12170" 20 "walking" "fBodyAccMag-mean()" -0.00353341793921569
"12171" 21 "walking" "fBodyAccMag-mean()" -0.251266388923077
"12172" 22 "walking" "fBodyAccMag-mean()" -0.0241584964891304
"12173" 23 "walking" "fBodyAccMag-mean()" -0.0942606311677966
"12174" 24 "walking" "fBodyAccMag-mean()" -0.434618912068966
"12175" 25 "walking" "fBodyAccMag-mean()" -0.566060023108108
"12176" 26 "walking" "fBodyAccMag-mean()" -0.379836742711864
"12177" 27 "walking" "fBodyAccMag-mean()" -0.327229405789474
"12178" 28 "walking" "fBodyAccMag-mean()" -0.352156841666667
"12179" 29 "walking" "fBodyAccMag-mean()" -0.235683305566038
"12180" 30 "walking" "fBodyAccMag-mean()" -0.342363772923077
"12181" 1 "walking_downstairs" "fBodyAccMag-mean()" 0.0965845343040816
"12182" 2 "walking_downstairs" "fBodyAccMag-mean()" 0.293424826591489
"12183" 3 "walking_downstairs" "fBodyAccMag-mean()" 0.0289413195612245
"12184" 4 "walking_downstairs" "fBodyAccMag-mean()" -0.01907433524
"12185" 5 "walking_downstairs" "fBodyAccMag-mean()" 0.155742168808511
"12186" 6 "walking_downstairs" "fBodyAccMag-mean()" 0.395958034583333
"12187" 7 "walking_downstairs" "fBodyAccMag-mean()" 0.218911066191489
"12188" 8 "walking_downstairs" "fBodyAccMag-mean()" 0.301626757315789
"12189" 9 "walking_downstairs" "fBodyAccMag-mean()" 0.222203941
"12190" 10 "walking_downstairs" "fBodyAccMag-mean()" 0.220115703368421
"12191" 11 "walking_downstairs" "fBodyAccMag-mean()" 0.0902807576630435
"12192" 12 "walking_downstairs" "fBodyAccMag-mean()" 0.148017269434783
"12193" 13 "walking_downstairs" "fBodyAccMag-mean()" 0.0528791880659574
"12194" 14 "walking_downstairs" "fBodyAccMag-mean()" 0.471905155133333
"12195" 15 "walking_downstairs" "fBodyAccMag-mean()" 0.331150229285714
"12196" 16 "walking_downstairs" "fBodyAccMag-mean()" 0.114032088546809
"12197" 17 "walking_downstairs" "fBodyAccMag-mean()" 0.0580680522108696
"12198" 18 "walking_downstairs" "fBodyAccMag-mean()" -0.241973534781818
"12199" 19 "walking_downstairs" "fBodyAccMag-mean()" 0.586637550769231
"12200" 20 "walking_downstairs" "fBodyAccMag-mean()" 0.151887747217778
"12201" 21 "walking_downstairs" "fBodyAccMag-mean()" 0.239895893822222
"12202" 22 "walking_downstairs" "fBodyAccMag-mean()" 0.155526858911111
"12203" 23 "walking_downstairs" "fBodyAccMag-mean()" 0.364829993351852
"12204" 24 "walking_downstairs" "fBodyAccMag-mean()" -0.0231701626603636
"12205" 25 "walking_downstairs" "fBodyAccMag-mean()" -0.288154787517241
"12206" 26 "walking_downstairs" "fBodyAccMag-mean()" 0.075101684668
"12207" 27 "walking_downstairs" "fBodyAccMag-mean()" 0.149816459227273
"12208" 28 "walking_downstairs" "fBodyAccMag-mean()" 0.188840007695652
"12209" 29 "walking_downstairs" "fBodyAccMag-mean()" 0.115973968158333
"12210" 30 "walking_downstairs" "fBodyAccMag-mean()" 0.00410151034354839
"12211" 1 "walking_upstairs" "fBodyAccMag-mean()" -0.352395944716981
"12212" 2 "walking_upstairs" "fBodyAccMag-mean()" -0.14531853915625
"12213" 3 "walking_upstairs" "fBodyAccMag-mean()" -0.315866079491525
"12214" 4 "walking_upstairs" "fBodyAccMag-mean()" -0.276825498230769
"12215" 5 "walking_upstairs" "fBodyAccMag-mean()" -0.169261525
"12216" 6 "walking_upstairs" "fBodyAccMag-mean()" -0.0819479396203922
"12217" 7 "walking_upstairs" "fBodyAccMag-mean()" -0.378618761568627
"12218" 8 "walking_upstairs" "fBodyAccMag-mean()" -0.13026451905122
"12219" 9 "walking_upstairs" "fBodyAccMag-mean()" -0.372890348979592
"12220" 10 "walking_upstairs" "fBodyAccMag-mean()" -0.166866721574468
"12221" 11 "walking_upstairs" "fBodyAccMag-mean()" -0.336061027407407
"12222" 12 "walking_upstairs" "fBodyAccMag-mean()" -0.290005418653846
"12223" 13 "walking_upstairs" "fBodyAccMag-mean()" -0.367522800909091
"12224" 14 "walking_upstairs" "fBodyAccMag-mean()" -0.0759851813333333
"12225" 15 "walking_upstairs" "fBodyAccMag-mean()" -0.165242147958333
"12226" 16 "walking_upstairs" "fBodyAccMag-mean()" -0.370649738235294
"12227" 17 "walking_upstairs" "fBodyAccMag-mean()" -0.150305643291667
"12228" 18 "walking_upstairs" "fBodyAccMag-mean()" -0.436561064482759
"12229" 19 "walking_upstairs" "fBodyAccMag-mean()" -0.07962876322
"12230" 20 "walking_upstairs" "fBodyAccMag-mean()" -0.205009295196078
"12231" 21 "walking_upstairs" "fBodyAccMag-mean()" -0.257894449148936
"12232" 22 "walking_upstairs" "fBodyAccMag-mean()" -0.0866905123880952
"12233" 23 "walking_upstairs" "fBodyAccMag-mean()" -0.231382662235294
"12234" 24 "walking_upstairs" "fBodyAccMag-mean()" -0.322300989322034
"12235" 25 "walking_upstairs" "fBodyAccMag-mean()" -0.527907561538462
"12236" 26 "walking_upstairs" "fBodyAccMag-mean()" -0.167566383372727
"12237" 27 "walking_upstairs" "fBodyAccMag-mean()" -0.393928937058824
"12238" 28 "walking_upstairs" "fBodyAccMag-mean()" -0.213519364760784
"12239" 29 "walking_upstairs" "fBodyAccMag-mean()" -0.108306402963265
"12240" 30 "walking_upstairs" "fBodyAccMag-mean()" -0.400588353846154
"12241" 1 "laying" "fBodyAccMag-std()" -0.7983009404
"12242" 2 "laying" "fBodyAccMag-std()" -0.975121387916667
"12243" 3 "laying" "fBodyAccMag-std()" -0.968350217419355
"12244" 4 "laying" "fBodyAccMag-std()" -0.937187975962963
"12245" 5 "laying" "fBodyAccMag-std()" -0.962525369423077
"12246" 6 "laying" "fBodyAccMag-std()" -0.905373979824561
"12247" 7 "laying" "fBodyAccMag-std()" -0.910542462919231
"12248" 8 "laying" "fBodyAccMag-std()" -0.917257979425926
"12249" 9 "laying" "fBodyAccMag-std()" -0.921929738394
"12250" 10 "laying" "fBodyAccMag-std()" -0.944304974655172
"12251" 11 "laying" "fBodyAccMag-std()" -0.976037695614035
"12252" 12 "laying" "fBodyAccMag-std()" -0.942133255166667
"12253" 13 "laying" "fBodyAccMag-std()" -0.949431319193548
"12254" 14 "laying" "fBodyAccMag-std()" -0.859606047058823
"12255" 15 "laying" "fBodyAccMag-std()" -0.94550856
"12256" 16 "laying" "fBodyAccMag-std()" -0.958111895857143
"12257" 17 "laying" "fBodyAccMag-std()" -0.949042531690141
"12258" 18 "laying" "fBodyAccMag-std()" -0.987648484461539
"12259" 19 "laying" "fBodyAccMag-std()" -0.964056773975904
"12260" 20 "laying" "fBodyAccMag-std()" -0.9418940855
"12261" 21 "laying" "fBodyAccMag-std()" -0.944449070888889
"12262" 22 "laying" "fBodyAccMag-std()" -0.913267251263889
"12263" 23 "laying" "fBodyAccMag-std()" -0.958465695416667
"12264" 24 "laying" "fBodyAccMag-std()" -0.971063024027778
"12265" 25 "laying" "fBodyAccMag-std()" -0.651353241643836
"12266" 26 "laying" "fBodyAccMag-std()" -0.966576631710526
"12267" 27 "laying" "fBodyAccMag-std()" -0.980296339054054
"12268" 28 "laying" "fBodyAccMag-std()" -0.95756401875
"12269" 29 "laying" "fBodyAccMag-std()" -0.981599783623188
"12270" 30 "laying" "fBodyAccMag-std()" -0.964051810714286
"12271" 1 "sitting" "fBodyAccMag-std()" -0.928444801702128
"12272" 2 "sitting" "fBodyAccMag-std()" -0.955575602173913
"12273" 3 "sitting" "fBodyAccMag-std()" -0.874626592115385
"12274" 4 "sitting" "fBodyAccMag-std()" -0.9198157096
"12275" 5 "sitting" "fBodyAccMag-std()" -0.925669291136364
"12276" 6 "sitting" "fBodyAccMag-std()" -0.939547202909091
"12277" 7 "sitting" "fBodyAccMag-std()" -0.88691563825
"12278" 8 "sitting" "fBodyAccMag-std()" -0.93172124
"12279" 9 "sitting" "fBodyAccMag-std()" -0.8691725114
"12280" 10 "sitting" "fBodyAccMag-std()" -0.941511952777778
"12281" 11 "sitting" "fBodyAccMag-std()" -0.948521986037736
"12282" 12 "sitting" "fBodyAccMag-std()" -0.950647188823529
"12283" 13 "sitting" "fBodyAccMag-std()" -0.938529931020408
"12284" 14 "sitting" "fBodyAccMag-std()" -0.929193937222222
"12285" 15 "sitting" "fBodyAccMag-std()" -0.941195938135593
"12286" 16 "sitting" "fBodyAccMag-std()" -0.942588250115942
"12287" 17 "sitting" "fBodyAccMag-std()" -0.9653996796875
"12288" 18 "sitting" "fBodyAccMag-std()" -0.982226151578947
"12289" 19 "sitting" "fBodyAccMag-std()" -0.952802277671233
"12290" 20 "sitting" "fBodyAccMag-std()" -0.942151231515152
"12291" 21 "sitting" "fBodyAccMag-std()" -0.974447593176471
"12292" 22 "sitting" "fBodyAccMag-std()" -0.926798029822581
"12293" 23 "sitting" "fBodyAccMag-std()" -0.927090118382353
"12294" 24 "sitting" "fBodyAccMag-std()" -0.965852262058824
"12295" 25 "sitting" "fBodyAccMag-std()" -0.961997268307692
"12296" 26 "sitting" "fBodyAccMag-std()" -0.934587699141026
"12297" 27 "sitting" "fBodyAccMag-std()" -0.970885296857143
"12298" 28 "sitting" "fBodyAccMag-std()" -0.952281424444444
"12299" 29 "sitting" "fBodyAccMag-std()" -0.971218019833333
"12300" 30 "sitting" "fBodyAccMag-std()" -0.943543732580645
"12301" 1 "standing" "fBodyAccMag-std()" -0.982313804716981
"12302" 2 "standing" "fBodyAccMag-std()" -0.960519381481482
"12303" 3 "standing" "fBodyAccMag-std()" -0.921836076557377
"12304" 4 "standing" "fBodyAccMag-std()" -0.895340042142857
"12305" 5 "standing" "fBodyAccMag-std()" -0.886745170714286
"12306" 6 "standing" "fBodyAccMag-std()" -0.94456410754386
"12307" 7 "standing" "fBodyAccMag-std()" -0.93728796509434
"12308" 8 "standing" "fBodyAccMag-std()" -0.938628186322222
"12309" 9 "standing" "fBodyAccMag-std()" -0.940265546444444
"12310" 10 "standing" "fBodyAccMag-std()" -0.945048242954545
"12311" 11 "standing" "fBodyAccMag-std()" -0.981503969574468
"12312" 12 "standing" "fBodyAccMag-std()" -0.939741929016393
"12313" 13 "standing" "fBodyAccMag-std()" -0.970445378947368
"12314" 14 "standing" "fBodyAccMag-std()" -0.939799869833333
"12315" 15 "standing" "fBodyAccMag-std()" -0.950204045849057
"12316" 16 "standing" "fBodyAccMag-std()" -0.957173571923077
"12317" 17 "standing" "fBodyAccMag-std()" -0.975504840641026
"12318" 18 "standing" "fBodyAccMag-std()" -0.973264853561644
"12319" 19 "standing" "fBodyAccMag-std()" -0.964259110821918
"12320" 20 "standing" "fBodyAccMag-std()" -0.918651880273973
"12321" 21 "standing" "fBodyAccMag-std()" -0.960041844382022
"12322" 22 "standing" "fBodyAccMag-std()" -0.943739135238095
"12323" 23 "standing" "fBodyAccMag-std()" -0.955291356470588
"12324" 24 "standing" "fBodyAccMag-std()" -0.949522556376812
"12325" 25 "standing" "fBodyAccMag-std()" -0.970203660405405
"12326" 26 "standing" "fBodyAccMag-std()" -0.963909299324324
"12327" 27 "standing" "fBodyAccMag-std()" -0.967529105125
"12328" 28 "standing" "fBodyAccMag-std()" -0.923857158227848
"12329" 29 "standing" "fBodyAccMag-std()" -0.982247716
"12330" 30 "standing" "fBodyAccMag-std()" -0.921733233050847
"12331" 1 "walking" "fBodyAccMag-std()" -0.398032586842105
"12332" 2 "walking" "fBodyAccMag-std()" -0.577105211694915
"12333" 3 "walking" "fBodyAccMag-std()" -0.456373080862069
"12334" 4 "walking" "fBodyAccMag-std()" -0.651172628166667
"12335" 5 "walking" "fBodyAccMag-std()" -0.519636926071429
"12336" 6 "walking" "fBodyAccMag-std()" -0.421683093508772
"12337" 7 "walking" "fBodyAccMag-std()" -0.351706780526316
"12338" 8 "walking" "fBodyAccMag-std()" -0.360818978541667
"12339" 9 "walking" "fBodyAccMag-std()" -0.513891953269231
"12340" 10 "walking" "fBodyAccMag-std()" -0.370471943962264
"12341" 11 "walking" "fBodyAccMag-std()" -0.584455992033898
"12342" 12 "walking" "fBodyAccMag-std()" -0.4088962994
"12343" 13 "walking" "fBodyAccMag-std()" -0.438388953157895
"12344" 14 "walking" "fBodyAccMag-std()" -0.457490009491525
"12345" 15 "walking" "fBodyAccMag-std()" -0.458344792407407
"12346" 16 "walking" "fBodyAccMag-std()" -0.592150985098039
"12347" 17 "walking" "fBodyAccMag-std()" -0.565162507704918
"12348" 18 "walking" "fBodyAccMag-std()" -0.565563056964286
"12349" 19 "walking" "fBodyAccMag-std()" -0.324793406057692
"12350" 20 "walking" "fBodyAccMag-std()" -0.389934004313725
"12351" 21 "walking" "fBodyAccMag-std()" -0.438149791153846
"12352" 22 "walking" "fBodyAccMag-std()" -0.381399308043478
"12353" 23 "walking" "fBodyAccMag-std()" -0.407577515762712
"12354" 24 "walking" "fBodyAccMag-std()" -0.590265845517241
"12355" 25 "walking" "fBodyAccMag-std()" -0.632927475540541
"12356" 26 "walking" "fBodyAccMag-std()" -0.537183967118644
"12357" 27 "walking" "fBodyAccMag-std()" -0.550392604912281
"12358" 28 "walking" "fBodyAccMag-std()" -0.511573670555556
"12359" 29 "walking" "fBodyAccMag-std()" -0.393257505471698
"12360" 30 "walking" "fBodyAccMag-std()" -0.469852794923077
"12361" 1 "walking_downstairs" "fBodyAccMag-std()" -0.186530301073469
"12362" 2 "walking_downstairs" "fBodyAccMag-std()" -0.0214787881723404
"12363" 3 "walking_downstairs" "fBodyAccMag-std()" -0.233849422120408
"12364" 4 "walking_downstairs" "fBodyAccMag-std()" -0.263644030288889
"12365" 5 "walking_downstairs" "fBodyAccMag-std()" 0.0428533623276596
"12366" 6 "walking_downstairs" "fBodyAccMag-std()" 0.1446227570625
